FileName,path,exists,ok,n_frames_prop,width,height,fps,first_frame_ok,error,FrameHeight,FrameWidth,FPS,NumberOfFrames,res_outlier,meta_mismatch
0X1C46CC78DD272DA9,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C46CC78DD272DA9.avi,True,True,152,112,112,50.0,True,,112,112,50,152,False,False
0X1C48B213563D806E,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C48B213563D806E.avi,True,True,131,112,112,47.0,True,,112,112,47,131,False,False
0X1C4BA7E6CC226887,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C4BA7E6CC226887.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1C569B8A2AA3A56B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C569B8A2AA3A56B.avi,True,True,107,112,112,50.0,True,,112,112,50,107,False,False
0X1C5E88A031705A5E,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C5E88A031705A5E.avi,True,True,154,112,112,50.0,True,,112,112,50,154,False,False
0X1C5B6810C6224D33,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C5B6810C6224D33.avi,True,True,209,112,112,50.0,True,,112,112,50,209,False,False
0X1C60E6C39540CE11,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C60E6C39540CE11.avi,True,True,151,112,112,50.0,True,,112,112,50,151,False,False
0X1C646F03E10DDA20,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C646F03E10DDA20.avi,True,True,167,112,112,43.0,True,,112,112,43,167,False,False
0X1C635AEB198CFFC6,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C635AEB198CFFC6.avi,True,True,168,112,112,50.0,True,,112,112,50,168,False,False
0X1C64E294328A8F14,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C64E294328A8F14.avi,True,True,163,112,112,50.0,True,,112,112,50,163,False,False
0X1C65E2F2670EDE62,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C65E2F2670EDE62.avi,True,True,160,112,112,68.0,True,,112,112,68,160,False,False
0X1C71836EDBA989E0,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C71836EDBA989E0.avi,True,True,192,112,112,50.0,True,,112,112,50,192,False,False
0X1C7404B2998743AC,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C7404B2998743AC.avi,True,True,258,112,112,73.0,True,,112,112,73,258,False,False
0X1C7A7B6A9AF3D511,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C7A7B6A9AF3D511.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1C7C2D50F32C91CF,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C7C2D50F32C91CF.avi,True,True,204,112,112,50.0,True,,112,112,50,204,False,False
0X1C7C566D4F68F6D2,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C7C566D4F68F6D2.avi,True,True,157,112,112,58.0,True,,112,112,58,157,False,False
0X1C7D028B07255C1B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C7D028B07255C1B.avi,True,True,174,112,112,50.0,True,,112,112,50,174,False,False
0X1C8054277A139381,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C8054277A139381.avi,True,True,81,112,112,28.0,True,,112,112,28,81,False,False
0X1C82AA09A1D277E8,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C82AA09A1D277E8.avi,True,True,108,112,112,50.0,True,,112,112,50,108,False,False
0X1C82B217189FDD84,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C82B217189FDD84.avi,True,True,196,112,112,58.0,True,,112,112,58,196,False,False
0X1C84462026E440E0,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C84462026E440E0.avi,True,True,182,112,112,50.0,True,,112,112,50,182,False,False
0X1C85315EEDEFF010,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C85315EEDEFF010.avi,True,True,184,112,112,50.0,True,,112,112,50,184,False,False
0X1C88C00C2ED813C3,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C88C00C2ED813C3.avi,True,True,252,112,112,50.0,True,,112,112,50,252,False,False
0X1C8A2199662FE731,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C8A2199662FE731.avi,True,True,187,112,112,50.0,True,,112,112,50,187,False,False
0X1C89EE0FA8900904,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C89EE0FA8900904.avi,True,True,189,112,112,50.0,True,,112,112,50,189,False,False
0X1C8C0CE25970C40,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C8C0CE25970C40.avi,True,True,46,112,112,50.0,True,,112,112,50,46,False,False
0X1C9CCA2A21942E09,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C9CCA2A21942E09.avi,True,True,206,112,112,50.0,True,,112,112,50,206,False,False
0X1C9F9EC57DDAFE0B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1C9F9EC57DDAFE0B.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1CA16A648FE49910,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CA16A648FE49910.avi,True,True,161,112,112,47.0,True,,112,112,47,161,False,False
0X1CA24B09EF768629,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CA24B09EF768629.avi,True,True,204,112,112,50.0,True,,112,112,50,204,False,False
0X1CAD9DE1F782AF55,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CAD9DE1F782AF55.avi,True,True,63,112,112,27.0,True,,112,112,27,63,False,False
0X1CAF8DA4E12CFBA4,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CAF8DA4E12CFBA4.avi,True,True,194,112,112,54.0,True,,112,112,54,194,False,False
0X1CB4A8300D2A3A7E,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CB4A8300D2A3A7E.avi,True,True,164,112,112,50.0,True,,112,112,50,164,False,False
0X1CB1B34B202C4041,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CB1B34B202C4041.avi,True,True,172,112,112,50.0,True,,112,112,50,172,False,False
0X1CB543E7827F3A19,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CB543E7827F3A19.avi,True,True,138,112,112,50.0,True,,112,112,50,138,False,False
0X1CB789DF05D5561C,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CB789DF05D5561C.avi,True,True,184,112,112,50.0,True,,112,112,50,184,False,False
0X1CB9B564C2B0F615,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CB9B564C2B0F615.avi,True,True,159,112,112,61.0,True,,112,112,61,159,False,False
0X1CBC3578B6638C3B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CBC3578B6638C3B.avi,True,True,168,112,112,51.0,True,,112,112,51,168,False,False
0X1CBE92E8D0B12C7,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CBE92E8D0B12C7.avi,True,True,152,112,112,50.0,True,,112,112,50,152,False,False
0X1CC5A2587BAEBD73,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CC5A2587BAEBD73.avi,True,True,217,112,112,68.0,True,,112,112,68,217,False,False
0X1CC8CF03024E9245,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CC8CF03024E9245.avi,True,True,137,112,112,50.0,True,,112,112,50,137,False,False
0X1CD114B3DED2907A,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CD114B3DED2907A.avi,True,True,209,112,112,64.0,True,,112,112,64,209,False,False
0X1CD9761078D7F70F,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CD9761078D7F70F.avi,True,True,233,112,112,50.0,True,,112,112,50,233,False,False
0X1CD9AB4AB31F2DB3,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CD9AB4AB31F2DB3.avi,True,True,205,112,112,51.0,True,,112,112,51,205,False,False
0X1CDCF35D2D2D80ED,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CDCF35D2D2D80ED.avi,True,True,229,112,112,50.0,True,,112,112,50,229,False,False
0X1CDD9C054D8FB60D,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CDD9C054D8FB60D.avi,True,True,145,112,112,50.0,True,,112,112,50,145,False,False
0X1CDE7FECA3A1754B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CDE7FECA3A1754B.avi,True,True,165,112,112,50.0,True,,112,112,50,165,False,False
0X1CEBFD3654DFE9D3,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CEBFD3654DFE9D3.avi,True,True,94,112,112,35.0,True,,112,112,35,94,False,False
0X1CEDB27808EA7730,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CEDB27808EA7730.avi,True,True,177,112,112,50.0,True,,112,112,50,177,False,False
0X1CF4B07994B62DBB,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CF4B07994B62DBB.avi,True,True,58,112,112,50.0,True,,112,112,50,58,False,False
0X1CF55D59270F6C7,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CF55D59270F6C7.avi,True,True,173,112,112,50.0,True,,112,112,50,173,False,False
0X1CF9770B0D12C750,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CF9770B0D12C750.avi,True,True,282,112,112,99.0,True,,112,112,99,282,False,False
0X1CF81033C527E6A3,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1CF81033C527E6A3.avi,True,True,153,112,112,50.0,True,,112,112,50,153,False,False
0X1D002C3879CAE6C1,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D002C3879CAE6C1.avi,True,True,143,112,112,50.0,True,,112,112,50,143,False,False
0X1D026A00CF69D6B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D026A00CF69D6B.avi,True,True,89,112,112,52.0,True,,112,112,52,89,False,False
0X1D00424C7EBCCA52,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D00424C7EBCCA52.avi,True,True,188,112,112,50.0,True,,112,112,50,188,False,False
0X1D04C25FA7BF8956,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D04C25FA7BF8956.avi,True,True,159,112,112,50.0,True,,112,112,50,159,False,False
0X1D07317451CD15C,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D07317451CD15C.avi,True,True,180,112,112,50.0,True,,112,112,50,180,False,False
0X1D0C24D004481BF1,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D0C24D004481BF1.avi,True,True,179,112,112,50.0,True,,112,112,50,179,False,False
0X1D0EE9FA3D7BAB92,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D0EE9FA3D7BAB92.avi,True,True,178,112,112,51.0,True,,112,112,51,178,False,False
0X1D0F905BD24A0655,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D0F905BD24A0655.avi,True,True,196,112,112,50.0,True,,112,112,50,196,False,False
0X1D15ED3F501B5ED7,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D15ED3F501B5ED7.avi,True,True,180,112,112,50.0,True,,112,112,50,180,False,False
0X1D181F5019010E4B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D181F5019010E4B.avi,True,True,128,112,112,50.0,True,,112,112,50,128,False,False
0X1D1827F63E2BF135,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D1827F63E2BF135.avi,True,True,178,112,112,50.0,True,,112,112,50,178,False,False
0X1D1CFF6024EE3376,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D1CFF6024EE3376.avi,True,True,180,112,112,50.0,True,,112,112,50,180,False,False
0X1D1F9CC83450E37E,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D1F9CC83450E37E.avi,True,True,186,112,112,50.0,True,,112,112,50,186,False,False
0X1D20B8AA6F51A9C9,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D20B8AA6F51A9C9.avi,True,True,214,112,112,50.0,True,,112,112,50,214,False,False
0X1D21C27167358D98,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D21C27167358D98.avi,True,True,255,112,112,50.0,True,,112,112,50,255,False,False
0X1D22C277EE981F30,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D22C277EE981F30.avi,True,True,96,112,112,26.0,True,,112,112,26,96,False,False
0X1D24CEA29A24560B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D24CEA29A24560B.avi,True,True,148,112,112,55.0,True,,112,112,55,148,False,False
0X1D2517EEA27B805F,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D2517EEA27B805F.avi,True,True,228,112,112,50.0,True,,112,112,50,228,False,False
0X1D26D7A594FADAA2,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D26D7A594FADAA2.avi,True,True,222,112,112,50.0,True,,112,112,50,222,False,False
0X1D3210B98E59078A,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D3210B98E59078A.avi,True,True,193,112,112,50.0,True,,112,112,50,193,False,False
0X1D393AED88F9D056,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D393AED88F9D056.avi,True,True,220,112,112,50.0,True,,112,112,50,220,False,False
0X1D3B87F45396BF74,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D3B87F45396BF74.avi,True,True,240,112,112,55.0,True,,112,112,55,240,False,False
0X1D3D82FD91F61757,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D3D82FD91F61757.avi,True,True,137,112,112,50.0,True,,112,112,50,137,False,False
0X1D435EAAB297493F,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D435EAAB297493F.avi,True,True,186,112,112,50.0,True,,112,112,50,186,False,False
0X1D47DAD797C08240,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D47DAD797C08240.avi,True,True,127,112,112,50.0,True,,112,112,50,127,False,False
0X1D458DED386FFD57,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D458DED386FFD57.avi,True,True,304,112,112,50.0,True,,112,112,50,304,False,False
0X1D484F34365B129A,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D484F34365B129A.avi,True,True,202,112,112,57.0,True,,112,112,57,202,False,False
0X1D531494AA297EA7,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D531494AA297EA7.avi,True,True,118,112,112,50.0,True,,112,112,50,118,False,False
0X1D5340ABC7E874A0,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D5340ABC7E874A0.avi,True,True,121,112,112,50.0,True,,112,112,50,121,False,False
0X1D56758A76508E6B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D56758A76508E6B.avi,True,True,159,112,112,50.0,True,,112,112,50,159,False,False
0X1D56E0444C390AAB,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D56E0444C390AAB.avi,True,True,258,112,112,72.0,True,,112,112,72,258,False,False
0X1D5C7F82BC641385,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D5C7F82BC641385.avi,True,True,86,112,112,35.0,True,,112,112,35,86,False,False
0X1D5D36D11FB698E6,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D5D36D11FB698E6.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1D72D240D0D428E7,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D72D240D0D428E7.avi,True,True,146,112,112,50.0,True,,112,112,50,146,False,False
0X1D6C97E5EE466774,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D6C97E5EE466774.avi,True,True,239,112,112,50.0,True,,112,112,50,239,False,False
0X1D79693A227013AF,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D79693A227013AF.avi,True,True,112,112,112,50.0,True,,112,112,50,112,False,False
0X1D7D9F50E7714DF3,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D7D9F50E7714DF3.avi,True,True,167,112,112,50.0,True,,112,112,50,167,False,False
0X1D82C79739A0FA64,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D82C79739A0FA64.avi,True,True,172,112,112,50.0,True,,112,112,50,172,False,False
0X1D855297E0E75B59,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D855297E0E75B59.avi,True,True,155,112,112,43.0,True,,112,112,43,155,False,False
0X1D865EBAD1A947E4,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D865EBAD1A947E4.avi,True,True,125,112,112,26.0,True,,112,112,26,125,False,False
0X1D89AB9610940667,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D89AB9610940667.avi,True,True,209,112,112,50.0,True,,112,112,50,209,False,False
0X1D8AB94351A8029D,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D8AB94351A8029D.avi,True,True,142,112,112,72.0,True,,112,112,72,142,False,False
0X1D8B6731487F309,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D8B6731487F309.avi,True,True,133,112,112,50.0,True,,112,112,50,133,False,False
0X1D8D28801D701B6,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D8D28801D701B6.avi,True,True,88,112,112,30.0,True,,112,112,30,88,False,False
0X1D903A5F71B0415B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D903A5F71B0415B.avi,True,True,181,112,112,50.0,True,,112,112,50,181,False,False
0X1D964059BBD23752,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D964059BBD23752.avi,True,True,151,112,112,50.0,True,,112,112,50,151,False,False
0X1D97238D22053D7F,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D97238D22053D7F.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1D9BD6464304E4C1,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1D9BD6464304E4C1.avi,True,True,198,112,112,72.0,True,,112,112,72,198,False,False
0X1DA42DFD1ADF56A2,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DA42DFD1ADF56A2.avi,True,True,189,112,112,50.0,True,,112,112,50,189,False,False
0X1DA5AC481B10C795,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DA5AC481B10C795.avi,True,True,145,112,112,50.0,True,,112,112,50,145,False,False
0X1DAD3979E64B1EB0,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DAD3979E64B1EB0.avi,True,True,174,112,112,50.0,True,,112,112,50,174,False,False
0X1DAD96580464A3AE,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DAD96580464A3AE.avi,True,True,167,112,112,50.0,True,,112,112,50,167,False,False
0X1DAFA784FB6CD2DC,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DAFA784FB6CD2DC.avi,True,True,235,112,112,50.0,True,,112,112,50,235,False,False
0X1DB488AC3583E3D6,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DB488AC3583E3D6.avi,True,True,146,112,112,52.0,True,,112,112,52,146,False,False
0X1DBA02F07308FF4,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DBA02F07308FF4.avi,True,True,176,112,112,50.0,True,,112,112,50,176,False,False
0X1DBA0F198086D94D,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DBA0F198086D94D.avi,True,True,161,112,112,50.0,True,,112,112,50,161,False,False
0X1DBC6610903DEE15,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DBC6610903DEE15.avi,True,True,146,112,112,50.0,True,,112,112,50,146,False,False
0X1DBC96AF6E04AFAE,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DBC96AF6E04AFAE.avi,True,True,209,112,112,50.0,True,,112,112,50,209,False,False
0X1DBFE6B5E123C051,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DBFE6B5E123C051.avi,True,True,222,112,112,50.0,True,,112,112,50,222,False,False
0X1DC2DFB2C2B235E0,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DC2DFB2C2B235E0.avi,True,True,149,112,112,50.0,True,,112,112,50,149,False,False
0X1DC37C23058344DB,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DC37C23058344DB.avi,True,True,145,112,112,50.0,True,,112,112,50,145,False,False
0X1DCA0E401C075C0B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DCA0E401C075C0B.avi,True,True,154,112,112,50.0,True,,112,112,50,154,False,False
0X1DCB42B624F74B6A,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DCB42B624F74B6A.avi,True,True,192,112,112,50.0,True,,112,112,50,192,False,False
0X1DCD463A9C38E795,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DCD463A9C38E795.avi,True,True,158,112,112,56.0,True,,112,112,56,158,False,False
0X1DD7E4C84703951C,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DD7E4C84703951C.avi,True,True,201,112,112,50.0,True,,112,112,50,201,False,False
0X1DD34527824BAE2B,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DD34527824BAE2B.avi,True,True,247,112,112,82.0,True,,112,112,82,247,False,False
0X1DD541B1AA7D27F5,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DD541B1AA7D27F5.avi,True,True,141,112,112,50.0,True,,112,112,50,141,False,False
0X1DD94B6FED393031,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DD94B6FED393031.avi,True,True,113,112,112,50.0,True,,112,112,50,113,False,False
0X1DDB2D8370136DF6,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DDB2D8370136DF6.avi,True,True,166,112,112,50.0,True,,112,112,50,166,False,False
0X1DE0D259C9FFED67,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DE0D259C9FFED67.avi,True,True,185,112,112,50.0,True,,112,112,50,185,False,False
0X1DE1700F4DDEF5AB,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DE1700F4DDEF5AB.avi,True,True,177,112,112,50.0,True,,112,112,50,177,False,False
0X1DE841B07C0641E5,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DE841B07C0641E5.avi,True,True,224,112,112,58.0,True,,112,112,58,224,False,False
0X1DE88A76BA76EB42,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DE88A76BA76EB42.avi,True,True,180,112,112,50.0,True,,112,112,50,180,False,False
0X1DEBBA3CCE0C4044,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DEBBA3CCE0C4044.avi,True,True,119,112,112,40.0,True,,112,112,40,119,False,False
0X1DECC0FD3CEFBBF9,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DECC0FD3CEFBBF9.avi,True,True,162,112,112,50.0,True,,112,112,50,162,False,False
0X1DEE80021337DE93,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DEE80021337DE93.avi,True,True,201,112,112,52.0,True,,112,112,52,201,False,False
0X1DF7163A74801695,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DF7163A74801695.avi,True,True,252,112,112,50.0,True,,112,112,50,252,False,False
0X1DF846341FD06B89,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DF846341FD06B89.avi,True,True,132,112,112,50.0,True,,112,112,50,132,False,False
0X1DF725E212D34FF2,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DF725E212D34FF2.avi,True,True,171,112,112,53.0,True,,112,112,53,171,False,False
0X1DF8F6CF6E254FA1,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DF8F6CF6E254FA1.avi,True,True,103,112,112,50.0,True,,112,112,50,103,False,False
0X1DFB35BA6E0A7B20,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1DFB35BA6E0A7B20.avi,True,True,123,112,112,50.0,True,,112,112,50,123,False,False
0X1E0132313BE50536,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E0132313BE50536.avi,True,True,162,112,112,50.0,True,,112,112,50,162,False,False
0X1E0D4D57EA9C0D47,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E0D4D57EA9C0D47.avi,True,True,172,112,112,50.0,True,,112,112,50,172,False,False
0X1E042B3994B076CF,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E042B3994B076CF.avi,True,True,167,112,112,38.0,True,,112,112,38,167,False,False
0X1E125FF0DBDEDD8E,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E125FF0DBDEDD8E.avi,True,True,197,112,112,50.0,True,,112,112,50,197,False,False
0X1E12C1907286203F,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E12C1907286203F.avi,True,True,115,112,112,50.0,True,,112,112,50,115,False,False
0X1E12EEE43FD913E5,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E12EEE43FD913E5.avi,True,True,145,112,112,47.0,True,,112,112,47,145,False,False
0X1E1603F30AB541CC,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E1603F30AB541CC.avi,True,True,188,112,112,51.0,True,,112,112,51,188,False,False
0X1E19B51380EDA781,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E19B51380EDA781.avi,True,True,277,112,112,106.0,True,,112,112,106,277,False,False
0X1E1CEE4FB1052A3A,C:\Users\dviya\Desktop\Component_03\Dilukshan\Dataset\Videos\0X1E1CEE4FB1052A3A.avi,True,True,193,112,112,50.0,True,,112,112,50,193,False,False
